1.4606755448912938	0.26750071446792273
1.3071698720250242	0.263965077560892
1.1536641991587544	0.2596494107429864
1.0001585262924846	0.25424157952186877
0.846652853426215	0.24820323961202312
0.6931471805599453	0.24138357674575522
0.5396415076936755	0.23332455040889744
0.3861358348274055	0.22410206596400928
0.23263016196113617	0.21422766447576097
0.07912448909486665	0.20328514248312274
-0.0743811837714033	0.1915734277209089
-0.22788685663767322	0.17910439368124242
-0.38139252950394287	0.16636277464764096
-0.5348982023702125	0.15323776497666763
-0.6884038752364823	0.1401749042757093
-0.8419095481027518	0.12721997063031007
-0.9954152209690217	0.11463973683032398
-1.1489208938352915	0.10263310611131203
-1.302426566701561	0.09132026846635655
-1.455932239567831	0.08078820038543116
-1.6094379124341003	0.0711085003065652
-1.76294358530037	0.06232663956047294
-1.91644925816664	0.054421792683337356
-2.06995493103291	0.04736642757023963
-2.2234606038991798	0.041114234112710465
-2.3769662767654487	0.035607006573255016
-2.530471949631719	0.03078090539601816
-2.6839776224979888	0.026567534708731605
-2.837483295364258	0.022902593424932755
-2.9909889682305284	0.01972342968529752
-3.1444946410967973	0.016971806190160407
-3.298000313963067	0.014594528275602016
-3.451505986829337	0.01254365992039798
-3.6050116596956068	0.010776455779108124
-3.7585173325618766	0.009255111044100314
-3.912023005428146	0.00794640518732873
-4.065528678294416	0.006821293634398471
-4.219034351160685	0.005854484058126844
-4.372540024026955	0.005024020971826505
-4.526045696893226	0.004310892945983916
