-5.	0.006971406559745176
-4.9	0.0073899986481383954
-4.8	0.007844710440168734
-4.7	0.008339609992222398
-4.6	0.008879317518497467
-4.5	0.009469102375651245
-4.4	0.010114984694303919
-4.3	0.010823858795963301
-4.2	0.011603633361921826
-4.1	0.012463401103179186
-4.	0.013413633721700683
-3.9	0.01446640472731384
-3.8	0.01563565373767528
-3.7	0.016937478946307215
-3.5999999999999996	0.018390470620816855
-3.5	0.02001607250591734
-3.4	0.02183896797534414
-3.3	0.023887466389641118
-3.2	0.02619385287091575
-3.0999999999999996	0.028794659331860623
-3.	0.03173076869206052
-2.9	0.03504724452034815
-2.8	0.038792768874253036
-2.6999999999999997	0.04301851865873412
-2.5999999999999996	0.04777635998731506
-2.5	0.05311631693949425
-2.4	0.05908323024225568
-2.3	0.06571312123638991
-2.1999999999999997	0.07302930410740338
-2.0999999999999996	0.08103921503766061
-2.	0.08973225236998224
-1.9	0.09907922351178214
-1.7999999999999998	0.10903338325874408
-1.6999999999999997	0.11953282019426952
-1.5999999999999996	0.13050353906897028
-1.5	0.14186282504189707
-1.4	0.15352191438442975
-1.2999999999999998	0.16538791693846638
-1.1999999999999997	0.1773646802613013
-1.0999999999999996	0.1893524381937592
-1.	0.20124631629652948
-0.8999999999999995	0.21293370769630482
-0.7999999999999998	0.2242903985831586
-0.7000000000000002	0.23517541165085212
-0.5999999999999996	0.24542450159449222
-0.5	0.2548425229013265
-0.39999999999999947	0.2631957763991266
-0.2999999999999998	0.2702076168114125
-0.1999999999999993	0.2755651902244376
-0.09999999999999964	0.2782710176925504
0	0.280112805356547
0.10000000000000053	0.27825196580311845
0.20000000000000018	0.2755651902342315
0.3000000000000007	0.27020761681139194
0.40000000000000036	0.26319577639912595
0.5	0.2548425229013265
0.6000000000000005	0.2454245015944919
0.7000000000000002	0.23517541165085212
0.8000000000000007	0.22429039858315863
0.9000000000000004	0.2129337076963047
1.	0.20124631629652948
1.1000000000000005	0.1893524381937592
1.2000000000000002	0.17736468026130126
1.3000000000000007	0.16538791693846636
1.4000000000000004	0.15352191438442972
1.5	0.14186282504189707
1.6000000000000005	0.13050353906897008
1.7000000000000002	0.11953282019426943
1.8000000000000007	0.10903338325874391
1.9000000000000004	0.09907922351178214
2.	0.08973225236998224
2.1000000000000005	0.08103921503766051
2.2	0.07302930410740331
2.3000000000000007	0.06571312123638991
2.4000000000000004	0.05908323024225562
2.5	0.05311631693949425
2.6000000000000005	0.04777635998731503
2.7	0.04301851865873411
2.8000000000000007	0.03879276887425304
2.9000000000000004	0.03504724452034808
3.	0.03173076869206052
3.0999999999999996	0.028794659331860623
3.200000000000001	0.02619385287091588
3.3000000000000007	0.02388746638964132
3.4000000000000004	0.021838967975344018
3.5	0.02001607250591734
3.5999999999999996	0.018390470620816855
3.700000000000001	0.016937478946307444
3.8000000000000007	0.015635653737675257
3.9000000000000004	0.014466404727313751
4.	0.013413633721700683
4.1	0.012463401103179186
4.200000000000001	0.011603633361921733
4.300000000000001	0.010823858795963376
4.4	0.010114984694303919
4.5	0.009469102375651245
4.600000000000001	0.008879317518497304
4.700000000000001	0.008339609992222467
4.800000000000001	0.007844710440168788
4.9	0.0073899986481383954
5.	0.006971406559745176
