0.006737946999085467,1.0000317376921137
0.009095277101695816,1.0000317373959744
0.012277339903068436,1.0000317368563876
0.016572675401761255,1.0000317358732433
0.0223707718561656,1.0000317340819942
0.0301973834223185,1.0000317308186457
0.04076220397836621,1.0000317248741621
0.05502322005640723,1.0000317140483317
0.07427357821433388,1.000031694341367
0.1002588437228037,1.000031658495836
0.1353352832366127,1.0000315933890596
0.1826835240527346,1.0000314754427242
0.24659696394160638,1.000031262779442
0.33287108369807955,1.0000308825804722
0.4493289641172217,1.0000302130737395
0.6065306597126334,1.000029064952697
0.8187307530779817,1.00002718276437
1.1051709180756473,1.0000243138128246
1.4918246976412695,1.000020392157212
2.013752707470477,1.0000157602802993
2.718281828459045,1.000011146859603
3.6692966676192436,1.0000072694751312
4.953032424395113,1.0000044493849114
6.685894442279266,1.000002606758145
9.025013499434115,1.0000014856748833
12.182493960703473,1.0000008329478247
16.444646771097048,1.000000462609304
22.197951281441625,1.0000002555660883
29.964100047397025,1.0000001407690753
40.44730436006736,1.0000000774106186
54.598150033144236,1.000000042530652
73.69979369959572,1.0000000233554378
99.48431564193378,1.0000000128219932
134.28977968493552,1.0000000070381418
181.27224187515105,1.0000000038630008
244.69193226422038,1.0000000021201763
330.2995599096483,1.0000000011636123
445.85777008251677,1.0000000006386145
601.8450378720822,1.0000000003504823
