2.718281828459045,0.000017181113209030485
3.6692966676192444,9.429194850252287e-6
4.953032424395115,5.174851852807194e-6
6.6858944422792685,2.8400189118205077e-6
9.025013499434122,1.5586354256136303e-6
12.182493960703473,8.553972579150582e-7
16.444646771097048,4.6945196863212857e-7
22.197951281441636,2.576407029941663e-7
29.96410004739701,1.4139621562492266e-7
40.44730436006738,7.759988851496757e-8
54.598150033144236,4.258772179355219e-8
73.69979369959579,2.337263715901372e-8
99.48431564193378,1.2827175321916684e-8
134.28977968493552,7.039703042721612e-9
181.27224187515122,3.86347087655281e-9
244.69193226422038,2.1203179212392342e-9
330.2995599096486,1.1636551722205013e-9
445.85777008251677,6.386273732061909e-10
601.8450378720818,3.5048608459931074e-10
