2.718281828459045,0.00014635250838312963
3.6692966676192444,0.00009056050153666284
4.953032424395115,0.00005603733430459279
6.6858944422792685,0.00003467497178877288
9.025013499434122,0.0000214562966542875
12.182493960703473,0.000013276800019390578
16.444646771097048,8.21546334828227e-6
22.197951281441636,5.083592275800797e-6
29.96410004739701,3.1456424709475073e-6
40.44730436006738,1.946471317681997e-6
54.598150033144236,1.2044441239922321e-6
73.69979369959579,7.452900203652746e-7
99.48431564193378,4.611730866077579e-7
134.28977968493552,2.853662468549345e-7
181.27224187515122,1.7657989404007424e-7
244.69193226422038,1.0926470572769631e-7
330.2995599096486,6.761118531706245e-8
445.85777008251677,4.1836678565942975e-8
601.8450378720818,2.588784187018689e-8
